Crane Utilization
GEOLOC<String>,COUNTRY STATE CODE<String>,NAME<String>,Time<Day>,MIN Usage<Integer>,AVG Usage<Float>,MAX Usage<Integer>,MIN Capacity<Integer>,AVG Capacity<Float>,MAX Capacity<Integer>,MIN Utilization<Integer>,AVG Utilization<Float>,MAX Utilization<Float>
FGTW,TN,DJERBA,25,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,26,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,27,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,28,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,29,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,30,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,31,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,32,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,33,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,34,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,35,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,36,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,37,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,38,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,39,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,40,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,41,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,42,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,43,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,44,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,45,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,46,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,47,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,48,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,49,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,50,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,51,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,52,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,53,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,54,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,55,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,56,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,57,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,58,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,59,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,60,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,61,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,62,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,63,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,64,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,65,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,66,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,67,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,68,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,69,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,70,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,71,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,72,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,73,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,74,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,75,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,76,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,77,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,78,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,79,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,80,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,81,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,82,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,83,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,84,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,85,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,86,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,87,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,88,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,89,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,90,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,91,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,92,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,93,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,94,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,95,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,96,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,97,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,98,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,99,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,100,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,101,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,102,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,103,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,104,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,105,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,106,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,107,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,108,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,109,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,110,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,111,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,112,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,113,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,114,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,115,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,116,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,117,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,118,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,119,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,120,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,121,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,122,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,123,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,124,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,125,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,126,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,127,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,128,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,129,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,130,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,131,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,132,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,133,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,134,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,135,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,136,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,137,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,138,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,139,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,140,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,141,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,142,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,143,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,144,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,145,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,146,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,147,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,148,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,149,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,150,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,151,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,152,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,153,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,154,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,155,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,156,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,157,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,158,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,159,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,160,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,161,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,162,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,163,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,164,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,165,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,166,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,167,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,168,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,169,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,170,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,171,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,172,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,173,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,174,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,175,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,176,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,177,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,178,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,179,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,180,0,0.0,0,6,6.0,6,0.0,0.0,0.0
HNTS,TN,GABES,0,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,1,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,2,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,3,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,4,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,5,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,6,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,7,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,8,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,9,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,10,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,11,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,12,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,13,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,14,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,15,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,16,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,17,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,18,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,19,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,20,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,21,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,22,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,23,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,24,0,0.8333334,3,8,8.0,8,0.0,0.10416667,0.375
HNTS,TN,GABES,25,3,4.1583333,6,8,8.0,8,0.375,0.51979166,0.75
HNTS,TN,GABES,26,0,5.375,6,8,8.0,8,0.0,0.671875,0.75
HNTS,TN,GABES,27,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,28,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,29,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,30,0,0.5833334,3,8,8.0,8,0.0,0.07291667,0.375
HNTS,TN,GABES,31,3,3.0,3,8,8.0,8,0.375,0.375,0.375
HNTS,TN,GABES,32,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,33,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,34,0,3.4125001,6,8,8.0,8,0.0,0.42656252,0.75
HNTS,TN,GABES,35,0,0.75,6,8,8.0,8,0.0,0.09375,0.75
HNTS,TN,GABES,36,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,37,0,0.7916667,3,8,8.0,8,0.0,0.098958336,0.375
HNTS,TN,GABES,38,0,0.54583335,3,8,8.0,8,0.0,0.06822917,0.375
HNTS,TN,GABES,39,0,0.5833334,3,8,8.0,8,0.0,0.07291667,0.375
HNTS,TN,GABES,40,0,0.4791667,6,8,8.0,8,0.0,0.059895836,0.75
HNTS,TN,GABES,41,3,3.5,6,8,8.0,8,0.375,0.4375,0.75
HNTS,TN,GABES,42,0,2.0,3,8,8.0,8,0.0,0.25,0.375
HNTS,TN,GABES,43,0,0.54583335,3,8,8.0,8,0.0,0.06822917,0.375
HNTS,TN,GABES,44,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,45,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,46,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,47,0,0.54583335,3,8,8.0,8,0.0,0.06822917,0.375
HNTS,TN,GABES,48,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,49,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,50,0,0.5208333,3,8,8.0,8,0.0,0.065104164,0.375
HNTS,TN,GABES,51,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,52,0,0.0625,3,8,8.0,8,0.0,0.0078125,0.375
HNTS,TN,GABES,53,0,0.5,3,8,8.0,8,0.0,0.0625,0.375
HNTS,TN,GABES,54,0,1.0166667,3,8,8.0,8,0.0,0.12708333,0.375
HNTS,TN,GABES,55,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,56,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,57,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,58,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,59,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,60,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,61,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,62,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,63,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,64,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,65,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,66,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,67,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,68,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,69,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,70,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,71,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,72,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,73,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,74,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,75,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,76,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,77,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,78,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,79,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,80,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,81,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,82,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,83,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,84,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,85,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,86,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,87,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,88,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,89,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,90,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,91,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,92,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,93,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,94,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,95,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,96,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,97,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,98,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,99,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,100,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,101,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,102,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,103,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,104,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,105,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,106,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,107,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,108,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,109,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,110,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,111,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,112,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,113,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,114,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,115,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,116,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,117,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,118,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,119,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,120,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,121,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,122,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,123,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,124,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,125,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,126,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,127,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,128,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,129,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,130,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,131,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,132,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,133,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,134,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,135,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,136,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,137,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,138,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,139,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,140,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,141,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,142,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,143,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,144,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,145,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,146,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,147,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,148,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,149,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,150,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,151,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,152,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,153,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,154,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,155,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,156,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,157,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,158,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,159,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,160,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,161,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,162,0,0.0,0,8,8.0,8,0.0,0.0,0.0
HNTS,TN,GABES,163,0,0.0,0,8,8.0,8,0.0,0.0,0.0
