Key,Day,Enabled,Description,EventPhase,Data
EZMU,0,true,,,59999
ADNK,0,true,,,59999
VFVN,0,true,,,59999
APGW,0,true,,,59999
AHXM,0,true,,,59999
TTWZ,0,true,,,59999
JSSN,0,true,,,59999
AYYY,0,true,,,59999
BQWA,0,true,,,59999
YLHU,0,true,,,59999
EMVX,0,true,,,59999
EMVY,0,true,,,59999
TDXQ,0,true,,,59999
JTUX,0,true,,,59999
AVBU,0,true,,,59999
AEQT,0,true,,,59999
ZLVW,0,true,,,59999
TPPR,0,true,,,59999
JJRP,0,true,,,59999
DKVL,0,true,,,59999
JTVH,0,true,,,59999
REPV,0,true,,,17200
LWEV,0,true,,,65230
AHWQ,0,true,,,59999
FMAZ,0,true,,,59999
RQFK,0,true,,,59999
DKTT,0,true,,,59999
YKVG,0,true,,,59999
RRHU,0,true,,,59999
XSHO,0,true,,,59999
NBDY,0,true,,,59999
TKDW,0,true,,,50640
RRHQ,0,true,,,59999
WMPT,0,true,,,59999
GPEN,0,true,,,59999
VFVD,0,true,,,59999
YRTK,0,true,,,59999
AVTB,0,true,,,59999
LCMT,0,true,,,59999
JWJY,0,true,,,59999
WPVT,0,true,,,59999
RUAD,0,true,,,59999
DRUG,0,true,,,9400
ALRF,0,true,,,59999
SHDV,0,true,,,59999
ZABF,0,true,,,59999
AMCQ,0,true,,,59999
KZPH,0,true,,,59999
CHCY,0,true,,,13065
TKXB,0,true,,,59999
RUAM,0,true,,,59999
UJBZ,0,true,,,59999
MZJK,0,true,,,59999
ZQAJ,0,true,,,59999
DKGL,0,true,,,59999
VFXM,0,true,,,59999
RUAQ,0,true,,,59999
LKPE,0,true,,,59999
LRNC,0,true,,,59999
GVDN,0,true,,,59999
ZMJJ,0,true,,,59999
NBHO,0,true,,,59999
TUJL,0,true,,,59999
WQZM,0,true,,,59999
AQLW,0,true,,,59999
UMXA,0,true,,,59999
TQRU,0,true,,,59999
JYPN,0,true,,,59999
RPWO,0,true,,,59999
MFRN,0,true,,,59999
MBJJ,0,true,,,59999
ZQAH,0,true,,,59999
HAGC,0,true,,,59999
SFPM,0,true,,,59999
UTVT,0,true,,,59999
XDMT,0,true,,,59999
EGNN,0,true,,,59999
RZMJ,0,true,,,59999
CHEX,0,true,,,59999
CHEV,0,true,,,59999
PVKT,0,true,,,59999
PKVP,0,true,,,30760
PCFG,0,true,,,59999
PCFC,0,true,,,59999
QMFZ,0,true,,,59999
YLMY,0,true,,,59999
NDNK,0,true,,,59999
QTUP,0,true,,,59999
NPVL,0,true,,,59999
VSTN,0,true,,,59999
ZNMC,0,true,,,58500
NPTW,0,true,,,59999
UYQR,0,true,,,6000
TPRZ,0,true,,,59999
NPTR,0,true,,,59999
TPRW,0,true,,,59999
LUTP,0,true,,,17790
NPTU,0,true,,,59999
VFHY,0,true,,,59999
VFHZ,0,true,,,59999
XVRV,0,true,,,59999
HUPR,0,true,,,59999
BYKC,0,true,,,59999
PTFY,0,true,,,59999
TPSL,0,true,,,59999
JKWG,0,true,,,59999
TQUK,0,true,,,59999
TQUH,0,true,,,59999
JKWP,0,true,,,59999
GFVP,0,true,,,59999
WYKZ,0,true,,,59999
CWCP,0,true,,,59999
ZBES,0,true,,,59999
